// List of Teams and their ID's:
//3 => ID of New York Warlords
//4 => ID of Brooklyn Snake Eyes
//1 => ID of Detroit Giants
//2 => ID of Houston Musketeers
//6 => ID of San Diego 49ers
//7 => ID of Los Angeles 97s
//5 => ID of Sacramento Wild
//8 => ID of San Jose Oceanics
//
//
//id, del, team_id, Team Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, GB Batter type, FB Batter type, speed, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, lahman_id, bbref_id, bbrefminors_id, twitter_handle
//NOTE: Player and team names are purely cosmetic and will not be used when importing rosters from this file!
// New York Warlords, ID = 3
35,0,3,New York Warlords,Ramirez,Arturo,Reindeer Bill,54,17,4,1994,210,Venezuela,2084,Acarigua,5,200,225,1,1,12,1369,890,12,1,56,62,55,34,56,52,55,61,54,33,55,51,53,67,54,48,52,50,3,0,0,48,5,3,114,8,73,75,78,80,77,79,9,3,1,62,56,37,11,3,32,34,113,7,10,6,17,27,66,200,0,0,0,0,0,0,0,0,0,1,550,.273,0,0,24,72,107,9,970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,5,23,17,98,25,107,1.0000,109,124,0,0,26,120,0,0,0,0,0,0,0,127,0,0,26,127,0,0,0,0,0,0,0,.000,,,,,eol
100,0,3,New York Warlords,Garcia,Elias,,78,15,5,1995,206,The United States,30394,Hallandale,5,189,212,2,2,7,1062,1270,11,2,81,71,40,82,95,80,88,86,49,99,103,88,89,82,43,98,106,89,5,0,0,68,172,201,77,25,28,4,23,4,27,7,15,15,30,1,1,46,4,2,58,56,75,6,11,9,94,114,110,0,0,0,0,0,0,197,0,187,0,1,550,.239,21,1,7,47,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,16,24,79,99,9,1.0000,8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
459,0,3,New York Warlords,Vaughn,Justin,,2,16,2,2002,206,The United States,67700,Sacramento,1,193,210,1,1,12,0,0,2,0,72,86,43,82,55,87,73,89,44,85,55,88,89,81,67,82,123,82,11,0,0,8,13,2,17,26,70,34,73,36,100,75,9,4,2,109,57,57,6,3,34,47,81,7,104,121,25,112,87,150,114,0,0,0,0,0,0,0,0,1,550,.322,0,0,17,115,67,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,51,17,53,72,94,67,1.0000,90,92,0,0,74,0,0,0,0,0,0,0,0,103,0,0,120,0,0,0,0,0,0,0,0,.000,,,,,eol
182,0,3,New York Warlords,Henderson,Dan,,2,22,12,1995,206,The United States,32688,Houston,4,183,192,2,1,6,1118,800,10,1,65,72,40,84,70,66,72,86,48,101,77,73,74,88,50,109,78,74,4,0,2,114,157,151,113,91,2,6,2,6,8,2,15,15,30,1,1,54,4,3,152,98,111,143,1,2,104,114,119,0,0,0,181,132,200,0,0,0,0,1,550,.205,20,2,7,48,131,4,1900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,128,22,5,138,61,9,1.0000,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
340,0,3,New York Warlords,Moreno,Ricky,,14,31,8,1988,56,Dominican Republic,69886,San Cristóbal,5,193,220,1,1,12,1936,1662,16,2,37,70,5,28,39,36,37,69,5,27,39,36,35,67,1,48,41,32,1,1,1,17,5,7,86,18,70,86,69,87,75,88,7,5,2,60,17,53,12,4,43,31,175,13,6,6,62,62,63,200,0,0,0,0,0,0,0,0,0,1,550,.288,0,0,20,63,92,7,1760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,21,121,40,113,41,92,1.0000,95,103,0,80,0,0,0,0,0,0,0,0,0,108,0,86,0,0,0,0,0,0,0,0,0,.000,,,,,eol
36,0,3,New York Warlords,Harden,Billy,,9,22,11,1995,206,The United States,29790,Greenwood,4,188,200,2,1,12,1233,1061,11,0,14,46,18,41,14,13,17,55,22,50,15,14,24,52,17,48,21,14,2,0,0,2,6,2,120,1,69,85,73,88,76,83,7,3,0,140,32,52,8,3,29,24,144,9,2,8,61,47,41,200,0,0,0,0,0,0,0,0,0,1,550,.310,0,0,20,63,70,7,1140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,158,20,121,111,143,70,.9583,72,40,57,68,73,0,0,0,0,0,0,0,0,44,62,74,71,0,0,0,0,0,0,0,0,.000,,,,,eol
20,0,3,New York Warlords,Shields,Maurice,,15,20,8,1991,206,The United States,88905,Zuni Pueblo,1,188,191,1,1,4,1598,1188,11,1,139,134,139,107,165,102,127,122,127,98,158,98,136,130,127,96,155,109,8,2,0,36,110,77,40,17,51,3,54,3,54,5,15,15,30,1,1,38,2,4,154,183,138,191,18,21,61,85,131,0,0,0,200,173,148,57,0,119,0,1,550,.296,34,1,26,50,67,8,27000000,27000000,27000000,27000000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,197,140,182,124,49,4,1.0000,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
72,0,3,New York Warlords,Poole,Mitch,,12,1,5,1998,206,The United States,57327,Onalaska,4,192,212,1,1,3,215,342,8,1,78,69,127,102,73,64,76,66,122,98,72,63,73,71,119,107,70,59,2,2,1,98,141,94,73,81,34,2,39,2,35,3,15,15,30,1,1,42,3,3,104,89,28,76,8,3,67,84,82,0,0,171,0,0,0,187,0,170,0,1,550,.217,16,2,23,49,135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,108,99,116,76,100,6,1.0000,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
22,0,3,New York Warlords,Brown,Dustin,,19,20,7,1988,206,The United States,92479,Cypress,4,184,210,1,1,3,2426,1982,17,0,93,1,299,250,200,1,42,1,1,1,240,1,122,115,77,116,152,112,3,0,0,8,7,13,70,3,30,5,41,5,45,1,15,15,30,1,1,41,3,2,29,13,94,1,1,8,39,73,106,0,0,200,0,0,0,200,0,184,0,1,550,.165,0,0,12,31,20,3,22000000,22000000,21000000,21000000,20000000,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,123,90,75,130,118,63,6,1.2245,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
23,0,3,New York Warlords,Garcia,Luis,,18,27,9,1995,56,Dominican Republic,71432,Santo Domingo,5,185,199,3,1,8,862,493,9,2,100,146,58,79,116,103,103,155,61,84,119,106,101,155,58,98,117,105,3,0,0,150,159,127,38,26,17,3,18,3,17,1,15,15,30,1,1,51,5,3,157,154,76,168,3,3,147,164,105,0,0,0,0,0,0,15,200,0,0,1,550,.267,32,11,9,41,90,3,9000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,120,57,113,76,139,12,1.0000,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.267,,,,,eol
60,0,3,New York Warlords,Aguilar,Rodrigo,,33,26,11,1989,206,The United States,75707,Springfield,1,182,200,1,1,12,2175,1967,17,0,85,81,38,100,76,99,79,72,34,88,71,92,78,70,36,96,70,90,3,0,0,31,1,3,103,2,73,90,75,95,76,90,8,4,0,8,111,39,12,3,30,24,81,2,5,9,45,79,89,200,0,0,0,0,0,0,0,0,0,1,550,.294,0,0,24,57,85,8,970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,94,30,87,72,123,85,1.0000,84,57,0,74,70,0,0,0,0,0,0,0,0,63,0,70,66,0,0,0,0,0,0,0,0,.000,,,,,eol
286,0,3,New York Warlords,Franco,Rogelio,,17,6,11,1990,206,The United States,57035,Oklahoma City,5,199,234,1,2,12,2052,1765,16,1,51,52,1,30,35,65,49,48,1,29,34,62,51,52,1,44,38,64,2,2,0,15,2,1,123,3,70,90,63,86,73,94,8,5,1,14,110,47,10,3,23,64,65,6,4,10,46,48,59,200,0,0,0,0,0,0,0,0,0,1,550,.302,0,0,24,63,81,8,1040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,73,132,1,114,58,81,1.0000,86,12,61,0,54,81,0,0,0,0,0,0,0,22,69,0,68,90,0,0,0,0,0,0,0,.000,,,,,eol
26,0,3,New York Warlords,Rider,Josh,,6,2,5,2000,206,The United States,19117,Cheektowaga,4,179,181,2,2,9,721,215,6,0,76,71,85,91,80,72,91,95,113,121,92,83,82,88,105,108,83,75,3,0,1,135,145,136,109,28,1,5,1,5,1,2,15,15,30,1,1,60,2,3,113,79,86,6,1,4,137,117,113,0,0,0,0,0,0,164,162,200,0,1,550,.238,19,6,18,64,113,3,2720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,151,45,52,128,94,3,1.0000,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.252,,,,,eol
457,0,3,New York Warlords,Hill,Bobby,,43,15,2,2001,206,The United States,41955,Los Angeles,4,182,198,1,1,4,0,0,2,0,96,98,29,91,109,103,90,84,25,78,101,95,94,93,34,86,110,98,4,1,1,44,37,49,134,32,7,1,7,1,4,1,15,15,30,1,1,60,3,4,68,106,48,144,1,7,65,104,33,0,0,0,138,0,0,101,0,0,0,1,550,.248,24,1,4,40,98,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,82,47,94,87,192,6,1.0000,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
406,0,3,New York Warlords,Peckham,Matthew,,11,29,9,1999,206,The United States,35845,Justice,4,187,204,1,1,11,99,0,3,0,66,47,8,28,51,84,64,44,8,27,50,81,67,46,8,39,52,85,2,0,2,3,4,21,135,4,66,65,77,71,72,69,8,5,2,162,63,46,14,4,43,37,109,30,1,8,23,47,51,200,0,0,0,0,0,0,0,0,0,1,550,.287,0,0,22,82,97,8,555000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,188,33,107,47,104,97,1.0000,106,35,74,32,20,0,54,52,0,0,0,0,0,51,85,58,56,0,68,65,0,0,0,0,0,.000,,,,,eol
34,0,3,New York Warlords,Mekville,Dean,,31,6,7,1990,12,Australia,58379,Perth,4,184,199,2,2,7,1742,1226,13,0,70,59,96,102,65,66,85,78,128,136,75,76,86,79,132,123,76,76,4,2,0,97,19,4,39,14,42,2,35,2,39,4,15,15,30,1,1,43,2,3,64,66,17,6,9,2,94,112,66,0,0,134,0,0,0,200,96,200,0,1,550,.228,18,2,22,78,133,4,7400000,7400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,198,57,168,121,94,3,1.0000,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
487,0,3,New York Warlords,Beeson,Garrett,KP,10,19,5,2002,206,The United States,92637,Porter,4,178,167,1,1,4,0,0,1,0,89,189,23,76,35,156,85,167,20,67,33,147,141,184,30,96,139,151,4,2,1,202,149,137,92,80,30,1,33,1,48,1,15,15,30,1,1,41,2,3,91,78,84,135,1,1,85,101,53,0,0,49,102,90,0,0,0,0,0,1,550,.237,39,9,3,34,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,139,112,183,83,126,3,1.0000,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
479,0,3,New York Warlords,Schatz,Scott,,10,25,4,2002,206,The United States,35278,Jersey City,4,176,187,1,1,2,0,0,1,0,54,75,58,82,38,58,51,67,51,73,36,55,63,70,82,108,72,53,3,0,0,35,32,67,38,30,24,4,28,4,35,1,15,15,30,1,1,40,4,3,34,61,143,13,151,167,63,71,144,0,117,0,0,0,0,0,0,0,0,1,550,.170,18,0,8,37,178,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,122,97,122,95,117,9,1.0000,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
404,0,3,New York Warlords,Chesney,Travis,,35,14,3,2001,206,The United States,17065,Candler-McAfee,4,191,201,3,1,12,151,0,3,0,47,46,3,25,27,61,45,42,3,23,26,58,48,45,1,46,34,61,1,0,2,1,2,1,128,7,98,14,100,15,107,7,6,5,3,132,14,58,10,3,17,53,102,7,7,6,42,30,45,200,0,0,0,0,0,0,0,0,0,1,550,.276,0,0,11,135,104,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,181,168,164,79,114,104,1.0000,120,0,0,119,11,109,0,73,0,0,0,0,0,0,0,150,8,129,0,89,0,0,0,0,0,.000,,,,,eol
40,0,3,New York Warlords,Stump,Chris,,3,15,1,1995,206,The United States,62375,Palmview South,4,182,200,1,1,12,516,335,8,0,56,62,2,44,48,68,52,54,2,39,45,63,56,60,1,40,52,66,1,1,1,31,16,9,142,22,74,68,79,72,74,67,7,3,1,26,58,43,11,3,37,57,123,13,4,11,47,38,18,200,0,0,0,0,0,0,0,0,0,1,550,.308,0,0,22,80,74,7,840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,105,87,31,82,91,74,.9556,73,29,0,14,0,43,0,0,0,0,0,0,0,26,0,14,0,44,0,0,0,0,0,0,0,.000,,,,,eol
272,0,3,New York Warlords,Alvarado,Carlos,,24,16,11,2000,210,Venezuela,47987,Maracaibo,5,188,202,1,2,7,403,220,6,0,90,87,124,107,92,78,90,86,123,106,92,78,85,82,119,102,87,73,7,0,0,85,53,13,35,31,39,3,36,3,34,1,15,15,30,1,3,48,5,4,29,35,99,6,1,4,89,112,170,0,0,0,0,0,0,178,0,154,0,1,550,.245,22,1,23,56,110,7,555000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,41,51,75,72,63,12,1.0000,12,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
470,0,3,New York Warlords,Smith,Adam,,22,3,5,2004,206,The United States,4066,Arlington Heights,4,181,174,1,1,2,0,0,2,0,61,91,49,38,25,81,59,87,46,36,24,78,94,86,127,102,90,84,15,2,2,90,92,68,38,20,14,2,16,2,38,1,15,15,30,1,3,40,4,3,62,64,80,15,151,89,55,23,60,0,90,0,0,0,0,0,0,0,0,1,550,.183,22,3,7,18,195,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,120,94,129,94,120,9,1.0000,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,,,,,eol
